Last name,First name,MI/name,Regiment,Company,Place of birth,Enlistment date,Enlistment location,Residence,Age,Occupation,Marital status,Complexion,Wounded,Died in service,Muster out date,Sign name,Substitue,Substitute for,Box,Folder,Notes
Percy,Leonard,,29,C.,"Granby, Connecticut",1/2/1864,New Haven,,43,Butcher,,Black,,,,false,false,,2,2,
Percy,Sylvester,,29,,"Granby, Connecticut",12/26/1863,Hartford,Hartford,22,Waiter,Unmarried,Black,,,,true,false,,2,2,
Percy,James,,29,,Virginia,9/3/1864,Bridgeport,,22,Laborer,Single,Dark,,,,false,false,,2,2,
Peters,Charles,,29,H.,"Lisbon, Connecticut",1/2/1864,Norwich,,26,Coachman,,Colored,,,,false,false,,2,2,
Peters,Edward,,29,C.,"Rocky Hill, Connecticut",12/10/1863,Hartford,Rocky Hill,33,Farmer,Unmarried,Black,,,,false,false,,2,2,
Peters,Franklin,,29,,Connecticut,8/16/1864,Hartford,,18,Farmer,,Black,,,,false,true,H.M. Wright of Glastonbury,2,2,
Peters,George,S.,29,A.,"Hebron, Connecticut",11/30/1863,Hebron,Hebron,28,Coiner,,Black,,,,true,false,,2,2,
Peters,Henry,,29,,Massachusetts,1/27/1865,Hartford,New Britain,19,Cook,Unmarried,Mulatto,,,,true,false,,2,2,
Peters,John,S.,30,D.,"Hebron, Connecticut",1/30/1864,New Haven,,32,Cook,,Black,,,,true,false,,2,2,
Peterson,Alexander,,29,F.,"Intercourse, Pennsylvania",4/11/1864,New Haven,Guilford,35,Carter,,Black,,,,false,false,,2,2,
Peterson,Arnold,,29,B.,"Litchfield, Connecticut",12/30/1863,Oxford,Oxford,44,Farmer,Married,Black,,,,true,false,,2,2,
Peterson,George,,29,C.,New York,12/14/1863,New Haven,Fairfield,21,Sailor,,Black,,,,true,false,,2,2,
Peterson,John,H.,29,G.,"Smyrna, Delaware",1/7/1864,New Haven,Guilford,38,Laborer,,Black,,,,false,false,,2,2,
Peterson,Robert,,29,E.,"Greenwich, Connecticut",12/23/1863,Bridgeport,,19,Laborer,Single,Black,,,,true,false,,2,2,
Peterson,William,,30,B.,"Petersburg, Virginia",2/17/1864,Hartford,Hartford,21,Farmer,Unmarried,Dark,,,,false,false,,2,2,
Phillips,Andrew,J.,29,A.,North Carolina,11/27/1863,New Haven,New Haven,23,Carpenter,,Black,,,,false,false,,2,2,
Phillips,Charles,H.,29,A.,"Burlington, New Jersey",11/24/1863,New Haven,New Haven,18,Waiter,,Black,,,,true,false,,2,2,
Phillips,Chauncy,,29,B.,"Bedford, New York",11/27/1863,Bridgeport,,19,Hostler,,Black,,,,true,false,,2,2,
Phillips,Chester,,29,K.,"New Milford, Connecticut",1/5/1864,Bridgeport,,18,Farmer,Single,Black,,,,true,false,,2,2,
Phillips,Enoch,,30,B.,"Eastford, Connecticut",1/4/1864,New London,Stonington,19,Farmer,,Dark,,,,true,false,,2,2,
Francis,Phillips,,29,,Canada,9/2/1864,Hartford,,28,Laborer,,Black,,,,true,false,William Eldridge of Willington,2,2,
Phillips,George,,29,C.,"Woodbury, Connecticut",12/7/1863,Hartford,Hartford,24,Coachman,Married,Black,,,,true,false,,2,2,
Phillips,George,,30,,Ohio,3/24/1864,Hartford,Ellington,24,Quarryman,Married,Black,,,,false,false,,2,2,
Phillips,Granville,,29,B.,"Bedford, New York",11/27/1863,Bridgeport,,18,Farmer,,Black,,,,true,false,,2,2,
Phillips,John,,29,,"Philadelphia, Pennsylvania",8/30/1864,New Haven,Milford,27,Seaman,,Black,,,,true,false,,2,2,
Phillips,Leman,,29,I.,"Redding, Connecticut",1/1/1864,Bridgeport,,44,Laborer,Married,Black,,,,true,false,,2,2,
Philips,William,W.,30,C.,"Burlington, New Jersey",1/23/1864,New Haven,New Haven,27,Black Smith,,Black,,,,true,false,,2,2,
Pierce,Charles,J.,29,E.,"Griswold, Connecticut",12/17/1863,Norwich,,21,Farmer,,Colored,,,,false,false,,2,2,
Pigery,Jacob,,29,H.,New Jersey,12/30/1863,Bridgeport,,27,Farmer,Married,Black,,,,false,false,,2,2,
Pine,Albert,,29,K.,"Portchester, New York",1/2/1864,Bridgeport,,44,Laborer,Married,Black,,,,false,false,,2,2,
Pine,William,J.,29,B.,"Bridgeport, Connecticut",12/15/1863,Bridgeport,,18,Laborer,Single,Black,,,,false,false,,2,2,
Pinion,James,,29,I.,"Hartford County, Maryland",1/2/1864,Norwich,,43,Laborer,,Colored,,,,false,false,,2,2,
Pinion,Theopolis,W.,29,I.,Pennsylvania,1/2/1864,Norwich,,18,Farmer,,Colored,,,,false,false,,2,2,
Pinto,John,,31,,Portugal,12/5/1864,New Haven,,22,Seaman,,Black,,,,false,true,Shirlock A. Mansfield of North Haven,2,2,
Piper,Charles,,29,,Vermont,12/25/1864,Bridgeport,,26,Farmer,Married,Black,,,,false,false,,2,2,
Place,Edward,,29,C.,"Greenport, Long Island",12/7/1863,Hartford,Hartford,25,Farmer,Married,Black,,,,true,false,,2,2,
Place,Samuel,,29,H.,"Philadelphia, Pennsylvania",12/31/1863,New Haven,,24,Gambler,,Black,,,,true,false,,2,2,
Pleasant,John,,29,G.,"Richmond, Virginia",12/26/1863,New Haven,Old Saybrook,19,Laborer,,Black,,,,true,false,,2,2,
Pleasant,Clinton,M.,30,F.,"Lewiston, New York",3/26/1864,Hartford,East Granby,38,Farmer,Unmarried,Black,,,,false,false,,2,2,
Pleasant,William,,29,,"Columbia, Pennsylvania",8/26/1864,New Haven,Wallingford,20,Barber,,Black,,,,true,false,,2,2,
Pope,Eliazer,,30,D.,Virginia,2/9/1864,New Haven,New Haven,22,Cook,,Black,,,,false,false,,2,2,
Porter,Charles,A.,29,E.,"Three Rivers, Massachusetts",12/18/1863,New Haven,Orange,20,Porter,,Black,,,,true,false,,2,2,
Porter,Christopher,,29,E.,"Three Rivers, Massachusetts",12/23/1863,Hartford,Hartford,23,Cabinet Maker,Unmarried,Brown,,,,true,false,,2,2,
Portland,William,H.,30,C.,"Flushing, Long Island",1/23/1864,New Haven,New Haven,23,Hackman,Married,Black,,,,false,false,,2,2,
Porter,Joseph,,29,B.,"Hartford, Connecticut",12/9/1863,New Haven,Cheshire,19,Carder,,Black,,,,true,false,,2,2,
Post,Joseph,,29,,New Jersey,1/15/1864,Bridgeport,,26,Photographer,Married,Black,,,,true,false,,2,2,
Powells,Edward,,30,D.,"Gravesend, New York",2/11/1864,New Haven,Durham,19,Farmer,,Black,,,,false,false,,2,2,
Powers,Alfred,,29,E.,"Saybrook, Connecticut",12/17/1863,Hartford,Hartford,19,Porter,Married,Black,,,,true,false,,2,2,
Powers,Charles,,29,F.,"Somers, Connecticut",12/21/1863,Hartford,South Windsor,20,Farmer,Unmarried,Black,,,,false,false,,2,2,
Powers,James,H.,30,I.,"Saybrook, Connecticut",3/4/1864,New Haven,Middletown,24,Sailor,,Black,,,,true,false,,2,2,
Powers,Lewis,,30,B.,"Hebron, Connecticut",2/11/1864,Hartford,New Britain,44,Mason,Married,Black,,,,true,false,,2,2,
Pratt,Edward,,29,,Virginia,11/1/1864,Hartford,East Windsor,25,Farmer,Unmarried,Brown,,,,false,false,,2,2,
Price,Andrew,C.,29,K.,"New Castle, Delaware",1/7/1864,New Haven,Chatham,21,Farmer,,Black,,,,false,false,,2,2,
Price,George,,30,D.,"Little York, Pennsylvania",2/1/1864,Hartford,Hartford,39,Laborer,Married,Black,,,,false,false,,2,2,
Price,John,,29,,Virginia,9/9/1864,Norwich,,21,Blacksmith,,Colored,,,,false,true,Francis H. Bradley of Groton,2,2,
Price,John,,29,,"Patterson, New Jersey",1/5/1864,Bridgeport,,41,Teamster,,Black,,,,false,false,,2,2,
Primus,Daniel,,30,D.,"Charlestown, Rhode Island",2/15/1864,Norwich,,26,Sailor,,Colored,,,,false,false,,2,2,
Prince,Albert,,29,F.,"Passaic, New Jersey",12/22/1863,Bridgeport,,24,Laborer,Married,Black,,,,false,false,,2,2,
Prince,Ensign,,29,G.,"Sheffield, Massachusetts",12/28/1863,Bridgeport,,37,Laborer,Married,Black,,,,true,false,,2,2,
Prime,Jacob,,29,I.,"New Haven, Connecticut",1/5/1864,New Haven,Middlebury,19,Farmer,,Black,,,,false,false,,2,2,
Prime,Joseph,C.,30,B.,"New Haven, Connecticut",12/31/1863,New Haven,New Haven,17,Laborer,Single,Black,,,,false,false,,2,2,
Price,Joseph,H.,30,C.,"Wilmington, Delaware",1/15/1864,Norwich,,18,Laborer,,Colored,,,,false,false,,2,2,
Prime,Joseph,F.,29,C.,"Lennox, Massachusetts",12/8/1863,New Haven,Norfolk,20,Farmer,Single,Black,,,,false,false,,2,2,
Pugsley,John,,29,,"New Rochelle, New York",12/8/1863,New Haven,Stafford,21,Teamster,Not Married,Black,,,,true,false,,2,2,
Purdy,George,H.,29,A.,"Bridgeport, Connecticut",11/23/1863,New Haven,,24,Hackman,,Brown,,,,false,false,,2,2,
Putnam,Richard,A.,29,,New York,11/5/1864,Hartford,East Windsor,35,,Unmarried,Brown,,,,false,false,,2,2,
Quillar,Elias,,30,D.,New York,2/22/1864,Bridgeport,,29,Porter,Married,Black,,,,true,false,,2,2,
Quonn,James,H.,30,I.,"New York, New York",2/20/1864,New Haven,New Haven,21,Barber,,Dark,,,,true,false,,2,2,
Reed,Charles,E.,29,C.,"Washington, New York",12/1/1863,Bridgeport,Sharon,19,Farmer,,Black,,,,false,false,,2,3,
Ray,Jerome,B.,29,I.,New Jersey,12/31/1863,Bridgeport,,20,Laborer,Married,Black,,,,false,false,,2,3,
Randall,John,,29,F.,Maryland,12/19/1863,Norwich,,35,Farmer,,Colored,,,,false,false,,2,3,
Reynolds,Alfred,,29,G.,"Vernon, Connecticut",12/26/1863,Hartford,Vernon,23,Farmer,Unmarried,Black,,,,false,false,,2,3,
Reynolds,William,W.,29,F.,"Vernon, Connecticut",9/10/1863,Hartford,,26,Farmer,,Black,,,,true,false,,2,3,
Reid,Orry,,29,F.,"Dover, New York",11/20/1863,New Milford,,28,Laborer,,Black,,,,false,false,,2,3,
Reeves,Charles,R.,29,F.,"Delaware County, Pennsylvania",2/8/1864,Norwich,,20,Farmer,,Colored,,,,false,false,,2,3,
Reeder,Cornelius,,29,C.,"Simsbury, Connecticut",11/18/1863,Hartford,East Granby,28,Farmer,Unmarried,Black,,,,false,false,,2,3,
Reed,John,,30,,"Giles County, Tennessee",3/28/1864,New Haven,,24,Farmer,Single,Black,,,,false,false,,2,3,
Reed,David,C.,30,C.,"Pleasant Valley, New York",1/15/1864,Hartford,Southington,20,Laborer,Unmarried,Black,,,,true,false,,2,3,
Reddon,George,,30,B.,"Princeton, New Jersey",3/26/1864,Hartford,Columbia,26,Farmer,Unmarried,Black,,,,false,false,,2,3,Redden
Redding,Thomas,,29,B.,"Long Island, New York",2/25/1864,Bridgeport,,32,Peddler,Married,Black,,,,false,false,,2,3,
Rhodes,George,A.,29,I.,Michigan,12/22/1863,New Haven,,25,Farmer,,Black,,,,false,false,,2,3,
Rice,Thomas,,30,C.,Alabama,2/19/1864,Bridgeport,,23,Laborer,Single,Black,,,,false,false,,2,3,
Richards,Charles,,29,B.,"Patterson, New York",11/27/1863,Bridgeport,,23,Hostler,,Black,,,,true,false,,2,3,
Richards,George,,29,C.,"East Windsor, Connecticut",12/8/1863,Hartford,East Windsor,31,Farmer,Unmarried,Black,,,,false,false,,2,3,
Richards,Henry,F.,31,K.,West Indies,12/20/1864,Hartford,,21,Seaman,,Mulatto,,,,true,true,George H. Foster of Hartford,2,3,
Richards,Samuel,,29,A.,"Branford, Connecticut",11/24/1863,Wallingford,,23,Farmer,,Black,,,,false,false,,2,3,
Richardson,Charles,,31,K.,Trinidad,12/21/1864,Bridgeport,,23,Sailor,,Black,,,,false,true,David S. Johnson of Redding,2,3,
Richardson,George,H.,29,,Connecticut,8/5/1864,Bridgeport,,19,Farmer,,Black,,,,true,true,Harman W. Shone of Litchfield,2,3,
Richardson,Joseph,,29,I.,"Eaton, New Jersey",12/30/1863,Hartford,Tolland,40,Farmer,Married,Black,,,,true,false,,2,3,
Richardson,Morris,,29,I.,"Eaton, New Jersey",12/31/1863,Hartford,Tolland,24,Farmer,Married,Black,,,,true,false,,2,3,
Richardson,Samuel,,29,F.,"Washington, D.C.",12/17/1863,New Haven,Southbury,19,Waiter,,Black,,,,false,false,,2,3,
Ricks,Samuel,,29,C.,"Philadelphia, Pennsylvania",12/14/1863,New Haven,Orange,26,Clothes Cleaner,,Black,,,,false,false,,2,3,
Ricks,William,,29,B.,North Carolina,12/11/1863,New Haven,Milford,30,Farmer,,Black,,,,false,false,,2,3,
Rider,James,H.,29,C.,"Howard County, Maryland",1/11/1864,Norwich,,18,Waiter,,Colored,,,,true,false,,2,3,
Reid,Alexander,,29,I.,"New Hope, Pennsylvania",1/2/1864,Norwich,,33,Boatman,,Colored,,,,false,false,,2,3,
Riggs,George,,29,,"Philadelphia, Pennsylvania",1/16/1864,Bridgeport,,25,Farmer,Married,Black,,,,true,false,,2,3,
Rias,Joseph,H.,30,C.,"Hackensack, New Jersey",1/12/1864,New Haven,,30,Farmer,,Black,,,,true,false,,2,3,
Riley,William,,31,K.,Virginia,12/28/1864,New Haven,,23,Shoe maker,,Black,,,,false,true,Stiles Stevens of New Haven,2,3,
Rivers,William,,30,F.,"Frederick City, Maryland",2/22/1864,New Haven,,22,Laborer,,Black,,,,false,false,,2,3,
Roach,Robert,,29,,Nova Scotia,12/20/1864,Hartford,Mansfield,20,Sailor,Married,Black,,,,false,false,,2,3,
Roasting,Richard,,29,,"Charles County, Virginia",1/7/1864,New Haven,Chatham,20,Farmer,,Black,,,,false,false,,2,3,
Roberts,Alexander,,29,I.,"Newark, Delaware",1/5/1864,New Haven,,21,Farmer,,Black,,,,true,false,,2,3,
Roberts,Benjamin,,30,D.,"Columbia, North Carolina",2/12/1864,Bridgeport,,27,Laborer,Single,Black,,,,false,false,,2,3,
Roberts,Henry,,29,F.,"Hagerstown, Maryland",12/11/1863,New Haven,Watertown,45,Farmer,,Black,,,,true,false,,2,3,
Roberts,Highland,,29,C.,"Canistia, Pennsylvania",1/12/1864,Hartford,Hartford,44,Farmer,Single,Black,,,,false,false,,2,3,
Roberts,Joseph,,29,F.,"Hackensack, New Jersey",12/11/1863,New Haven,Watertown,18,Farmer,,Black,,,,true,false,,2,3,
Roberts,Wells,,30,D.,"Norwich, Connecticut",2/4/1864,Hartford,Canton,23,Farmer,Married,Black,,,,false,false,,2,3,
Robins,William,A.,29,,"New York, New York",1/2/1864,New Haven,New Haven,18,Laborer,,Black,,,,false,false,,2,3,
Robertson,Charles,,29,E.,"Richmond, Pennsylvania",12/22/1863,Norwich,,26,Blacksmith,,Colored,,,,false,false,,2,3,
Robinson,Charles,D.,30,C.,"Philadelphia, Pennsylvania",1/27/1864,Norwich,,21,Teamster,,Colored,,,,false,false,,2,3,
Robinson,Eli,,31,K.,Canada,11/10/1864,New Haven,,24,Farmer,,Black,,,,false,true,Jacob Siltman of New Haven,2,3,
Robinson,Frank,,30,C.,"Loiusville, Kentucky",3/28/1864,New Haven,Chester,22,Farmer,,Black,,,,false,false,,2,3,
Robinson,Henry,,30,F.,"Richmond, Virginia",4/4/1864,New Haven,Old Saybrook,41,Clerk,,Black,,,,false,false,,2,3,
Robinson,Howard,,30,B.,"Philadelphia, Pennsylvania",1/13/1864,New Haven,Hartford,20,Farmer,,Black,,,,false,false,,2,3,
Robinson,Isaac,,29,E.,"Pittsburg, Pennsylvania",12/18/1863,New Haven,Chester,22,Farmer,,Black,,,,true,false,,2,3,
Robinson,Jacob,,29,E.,"Baltimore, Maryland",12/15/1863,Hartford,Hartford,24,Waiter,Married,Black,,,,true,false,,2,3,
Robinson,James,,29,F.,New Jersey,12/22/1863,Bridgeport,,20,Laborer,Unmarried,Black,,,,true,false,,2,3,
Robinson,James,H.,29,E.,"Mercer, Pennsylvania",12/18/1863,New Haven,Chester,18,Farmer,,Black,,,,true,false,,2,3,
Robinson,John,,30,D.,"Athens, Georgia",1/29/1864,New Haven,New Haven,22,Boatmaker,,Black,,,,false,false,,2,3,
Robinson,Joseph,,29,K.,"Elmira, New York",1/9/1864,New Haven,,20,Waiter,,Black,,,,false,false,,2,3,
Robinson,Robert,,29,G.,Maryland,12/28/1863,Hartford,Suffield,30,Waiter,Married,Black,,,,false,false,,2,3,
Robinson,Samuel,,31,K.,South Carolina,12/31/1864,New Haven,,21,Laborer,,Black,,,,false,true,C. Watson Baldwin of Milford,2,3,
Robinson,William,,29,K.,"Exeter, Rhode Island",1/5/1864,Norwich,,25,Farmer,,Colored,,,,false,false,,2,3,
Robinson,William,,30,,Manilla,1/26/1864,Hartford,Hartford,22,Carpenter,Unmarried,Black,,,,false,false,,2,3,
Rodess,George,,29,,"Delaware City, Delaware",1/2/1864,Norwich,,21,Farmer,,Colored,,,,false,false,,2,3,
Rodgers,William,H.,29,F.,"Goshen, Connecticut",12/19/1863,Hartford,New Hartford,21,Farmer,Unmarried,Black,,,,true,false,,2,3,Rogers
Rodman,Eli,,30,G.,"Tolland, Massachusetts",2/29/1864,Hartford,Rocky Hill,25,Farmer,Married,Black,,,,false,false,,2,3,
Roe,Francis,,29,,"Westport, Connecticut",12/17/1863,New Haven,Norwalk,21,Waiter,,Black,,,,true,false,,2,3,
Roe,John,W.,30,E.,"New York, New York",2/19/1864,Hartford,Hartford,29,Butcher,Married,Dark,,,,true,false,,2,3,
Rogers,Alexander,,29,B.,"Winsted, Connecticut",12/1/1863,Hartford,,21,Farmer,Unmarried,Black,,,,true,false,,2,3,
Rogers,George,,29,B.,Virginia,12/10/1863,Norwich,,25,Farmer,,Colored,,,,false,false,,2,3,
Rogers,John,,29,B.,"North Stonington, Connecticut",12/7/1863,Norwich,,37,Farmer,,Colored,,,,false,false,,2,3,
Rogers,Lewis,O.,29,A.,"Newburg, New York",11/23/1863,New Haven,New Haven,18,Clerk,,Yellow,,,,true,false,,2,3,
Rogers,William,,29,,Jamaica,11/14/1864,Hartford,East Windsor,20,Sailor,Unmarried,Black,,,,false,false,,2,3,
Roice,Lyman,R.,29,,"Salisbury, Connecticut",12/7/1863,Bridgeport,,18,Farmer,Single,Black,,,,false,false,,2,3,Lyman H. Royce
Ross,Henry,A.,29,,Scotland,9/15/1864,Bridgeport,,33,Sailor,Single,Black,,,,true,false,,2,3,
Ross,William,,31,K.,Canada,11/28/1864,New Haven,,25,Waiter,,Black,,,,true,true,Samuel Bidwell of Middletown,2,3,
Ross,William,,29,I.,"Washington, North Carolina",1/4/1864,New Haven,,23,Sailor,,Black,,,,false,false,,2,3,
Ruly,Samuel,A.,29,K.,Maryland,1/9/1864,Hartford,Enfield,24,Farmer,Married,Black,,,,false,false,,2,3,Ruby
Randolph,Henry,J.,29,K.,"New Milford, Connecticut",7/5/1864,Bridgeport,,18,Farmer,Single,Black,,,,false,false,,2,3,
Russell,Ralph,,29,C.,"Glastonbury, Connecticut",12/1/1863,Hartford,Hartford,32,Laborer,Unmarried,Black,,,,false,false,,2,3,
Russell,Corneluis,,29,C.,"South Glastonbury, Connecticut",11/24/1863,Hartford,Hebron,44,Sailor,Married,Black,,,,false,false,,2,3,
Russell,James,Henry,29,B.,"Cumberland County, Pennsylvania",12/10/1863,Norwich,,20,Farmer,,Colored,,,,false,false,,2,3,
Russell,Patrick,H.,30,D.,"Hog Island, Virginia",2/12/1864,New London,,20,Farmer,Single,Black,,,,false,false,,2,3,
Russell,William,,30,K.,"Waterbury, Connecticut",3/5/1864,Hartford,Waterbury,23,Sailor,Unmarried,Black,,,,false,false,,2,3,
Rustin,Lloyd,M.,29,,"St. Mary's County, Maryland",6/27/1864,New Haven,Orange,26,Farmer,,Black,,,,false,false,,2,3,
Richards,George,W.,29,C.,"East Lyme, Connecticut",11/30/1863,Hartford,Hartford,34,Laborer,Married,Black,,,,false,false,,2,3,
Richards,Joseph,P.,30,B.,"Somers, Connecticut",12/29/1863,Hartford,Somers,38,Farmer,,Mulatto,,,,true,false,,2,3,
Reymers,James,H.,29,G.,"Shippensburg, Pennsylvania",12/24/1863,New Haven,Norwalk,18,Farmer,,Black,,,,false,false,,3,3,Raymond
Remington,Thomas,,29,K.,"Middletown, Delaware",1/7/1864,New Haven,Chatham,26,Farmer,,Black,,,,false,false,,3,3,
Reed,Joseph,J.,29,K.,"Winton, North Carolina",1/2/1864,Norwich,,38,Cook,,Colored,,,,true,false,,3,3,
Reaindraugh,Charles,,29,,Canada,11/28/1864,Bridgeport,,29,Upholsterer,Married,Dark,,,,true,false,,3,3,Raindraugh
Randolph,R.,M.,29,E.,"Woodbury, Connecticut",12/15/1863,Hartford,Hartford,23,Barber,Married,Black,,,,true,false,,3,3,Royal M.
Harrison,William,,29,A.,Canada,2/24/1864,Bridgeport,,21,Blacksmith,Single,Black,,,,false,false,,1,8,
Rallis,Dwight,A.,29,,"Kent, Connecticut",8/22/1864,New Haven,Milford,19,Farmer,,Dark,,,,false,false,,3,3,
Sands,George,F.,29,C.,"Granby, Connecticut",12/14/1863,Hartford,Hartford,21,Teamster,Unmarried,Black,,,,false,false,,2,4,
Sands,Phillip,,29,H.,"Ricks County, Pennsylvania",1/2/1864,Norwich,,31,Boatman,,Colored,,,,true,false,,2,4,
Sands,Wallace,,29,C.,"Granby, Connecticut",12/4/1863,Hartford,Granby,22,Farmer,Unmarried,Black,,,,false,false,,2,4,
Saulsbury,Jeremiah,,29,,"Kent County, Maryland",1/8/1864,Norwich,,22,Farmer,,Colored,,,,false,false,,2,4,
Salters,James,,29,A.,"New York, New York",11/27/1863,New Haven,,19,Farmer,,Black,,,,true,false,,2,4,Saulters
Saunders,Alfred,,29,B.,North Carolina,12/28/1863,Bridgeport,,43,Sailor,Married,Black,,,,false,false,,2,4,
Saunders,Henry,,29,K.,Virginia,1/5/1864,Hartford,Simsbury,21,Waiter,Married,Black,,,,false,false,,2,4,
Saunders,James,L.,30,K.,"Fauquier County, Virginia",3/5/1864,New Haven,,22,Barber,,Dark,,,,true,false,,2,4,
Sawyer,John,J.,29,K.,"Newbern, North Carolina",12/11/1863,New Haven,,18,Farmer,,Black,,,,true,false,,2,4,
Sayle,Henry,,29,B.,"Fredericksburg, Virginia",12/10/1863,Norwich,,20,Waiter,,Colored,,,,false,false,,2,4,
Schank,David,,29,I.,"Eaton, New Jersey",12/30/1863,Hartford,Tolland,21,Farmer,Unmarried,Black,,,,true,false,,2,4,
Scherison,Romeo,,30,,"Porto Rico, West Indies",4/3/1864,Hartford,Hartford,32,Sailor,Unmarried,Dark,,,,true,false,,2,4,
Schooner,David,,30,C.,"Madison County, New York",1/21/1864,Norwich,,29,Sailor,,Colored,,,,false,false,,2,4,
Schuyler,John,C.,29,C.,,12/14/1863,Bridgeport,,18,Laborer,Single,Black,,,,true,false,,2,4,
Scott,Isaac,A.,29,E.,"Sturbridge, Massachusetts",12/15/1863,Hartford,Hartford,35,Seaman,Married,Black,,,,true,false,,2,4,
Scott,John,,29,,Washington D.C.,11/11/1864,Hartford,Canton,22,Laborer,Unmarried,Black,,,,false,false,,2,4,
Scott,John,A.,29,K.,New Jersey,1/5/1864,Bridgeport,,24,Farmer,Single,Black,,,,true,false,,2,4,
Scott,Samuel,,29,,Virginia,12/24/1864,Hartford,Berlin,22,Waiter,Unmarried,Mulatto,,,,false,false,,2,4,
Scott,William,,29,H.,"Reading, Pennsylvania",12/29/1863,New Haven,New Haven,36,Laborer,,Black,,,,true,false,,2,4,
Scroggins,James,,30,C.,"Oswego, New York",1/14/1864,Hartford,Suffield,20,Laborer,Unmarried,Black,,,,false,false,,2,4,
Seaman,Andrew,,29,H.,"Long Island, New York",12/18/1863,New Haven,,24,Sailor,,Black,,,,false,false,,2,4,
Seeley,Charles,,30,C.,"Litchfield, Connecticut",1/7/1864,New Haven,Groton,44,Farmer,,Black,,,,false,false,,2,4,
Seymour,Austin,W.,29,B.,"Middletown, Connecticut",12/7/1863,Norwich,,23,Farmer,,Colored,,,,true,false,,2,4,
Seymour,Horace,,29,B.,"Hopeneck, Connecticut",12/8/1863,New Haven,Stafford,42,Farmer,Married,Black,,,,false,false,,2,4,
Seymour,James,,29,G.,Maryland,12/26/1863,Hartford,Enfield,40,Sailor,Married,Black,,,,false,false,,2,4,
Shephard,Miles,,29,,"Baltimore, Maryland",12/28/1863,Hartford,Hartford,25,Teamster,Married,Black,,,,false,false,,2,4,
Shephard,William,,29,,"Norfolk, Virginia",6/3/1864,New Haven,Middletown,19,Farmer,,Black,,,,false,false,,2,4,
Sherman,Thomas,,30,D.,"Brookfield, Connecticut",2/2/1864,Bridgeport,,42,Laborer,Married,Black,,,,false,false,,2,4,
Spriggs,James,B.,29,A.,"Philadelphia, Pennsylvania",11/27/1863,New Haven,New Haven,25,Barber,,Black,,,,true,false,,2,4,Shiggs
Sheltz,Samuel,P.,30,B.,"Hartford, Connecticut",12/29/1863,Hartford,Hartford,24,Farmer,Married,Colored,,,,true,false,,2,4,
Spywood,George,,29,F.,"Providence, Rhode Island",12/23/1863,New Haven,Norwalk,29,Barber,,Black,,,,true,false,,2,4,
Spiars,Ira,B.,29,E.,"Suffield, Connecticut",12/22/1863,Hartford,Suffield,26,Farmer,Unmarried,Black,,,,false,false,,2,4,
Short,Robert,,30,D.,Virginia,2/19/1864,Bridgeport,,21,Laborer,Single,Black,,,,false,false,,2,4,
Shorts,Perry,,31,K.,New Brunswick,12/15/1864,New Haven,,22,Laborer,,Black,,,,false,true,Charles E. Parker of Meriden,2,4,
Secater,Leanzo,J.,29,,Rhode Island,9/3/1864,Hartford,,26,Blacksmith,,Copper,,,,false,true,H. G. Preston,2,4,
Sidney,William,N.,29,H.,"Onondaga, New York",1/2/11864,New Haven,Berlin,44,Farmer,,Black,,,,true,false,,2,4,
Sipple,John,,30,E.,"New York, New York",2/16/1864,Hartford,,24,Farmer,Single,Dark,,,,false,false,,2,4,
Sillick,William,H.,29,,"Bridgeport, Connecticut",12/4/1863,Hartford,Hartford,35,Coachman,Married,Black,,,,true,false,,2,4,
Silliman,J.G.H.L.W.,,29,F.,"New Haven, Connecticut",12/8/1863,New Haven,New Haven,25,Confectionary,,Black,,,,true,false,,2,4,
Sills,Robert,F.,29,F.,"Fishkill, New York",12/19/1863,Hartford,Hartford,34,Farmer,Married,Black,,,,true,false,,2,4,
Sills,Joseph,K.,29,,"Brookhaven, New York",11/29/1864,New Haven,,31,Seaman,Married,Black,,,,false,false,,2,4,
Simons,Horace,,29,H.,"Griswold, Connecticut",1/2/1864,Norwich,,35,Farmer,,Colored,,,,false,false,,2,4,
